id,firstName,lastName,secondName,dateOfBirth,dateOfDeath,placeOfBirth,placeOfBirthName,placeOfDeath,placeOfDeathName,travel,burialPlace,burialDate,testament,actTestament,dateBaptism,religion,gender,stcn,orphanage,education,posUniversity,miscellaneous,profStart,profEnd,father,fatherName,mother,motherName
LWV799,'Wijbrand','Lenten','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2115',NULL,'P2116',NULL
LM800,'Mattheus','Leuls',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P2117',NULL,'P2118',NULL
LBD801,'Bartholomeus','Leus','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1679',NULL,'P2119',NULL,'P2120',NULL
LGD802,'Gerrit','Leus','de','11',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1727','1759','P2122',NULL,'P2123',NULL
LH803,'Hendrik','Lier',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1770',NULL,'P2126',NULL,'P2127',NULL
LAD804,'Andries','Lijne Leine','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1736',NULL,'P2129',NULL,'P2130',NULL
LH805,'Hendrik','Liler',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1772','1786','P2131',NULL,'P2132',NULL
LDW806,'de','Lin','weduwe Jan van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P2133',NULL,'P2134',NULL
VB807,'Benjamin','van der Linden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1651',NULL,'P2135',NULL,'P2136',NULL
VC808,'Cornelis','van der Linden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1663',NULL,'P2137',NULL,'P2138',NULL
VJ809,'Jacobus','van der Linden',NULL,'1667',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. HK 16-8',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1655',NULL,'P2139',NULL,'P2140',NULL
VJ810,'Joachim','van der Linden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1717',NULL,'P2142',NULL,'P2143',NULL
VJ811,'Johannes','van der Linden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1671',NULL,'P2144',NULL,'P2145',NULL
VJS812,'Johannes','van der Linden','sr','1719',NULL,'PLACE37','gorkum',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1678','1718','P2146',NULL,'P2147',NULL
VJJ813,'Johannes','van der Linden','jr','1680',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1700','1717','P2149',NULL,'P2150',NULL
L814,NULL,'Lit.: Het Rapenburg V',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2153',NULL,'P2154',NULL
VJI815,'Johannes','van der Linden','IV',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1731','1752','P2155',NULL,'P2156',NULL
LJ816,'Johannes','Lissius',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1645',NULL,'P2157',NULL,'P2158',NULL
NN2818,'nr','NA 609','2-3','14',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2161',NULL,'P2162',NULL
LJJ819,'Justus','Livius Lievens de Rechte','Joost','1606',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1632','1649','P2163',NULL,'P2164',NULL
LA820,'Arnout','Locquineu',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1657',NULL,'P2166',NULL,'P2167',NULL
LDJ821,'David','Lodensteyn','Jansz van',NULL,NULL,'PLACE49','zoeterwoude',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1650','1661','P2168',NULL,'P2169',NULL
LH822,'Harman','Lodewycxz Lodowicxz',NULL,'1652',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1636','1652','P2171',NULL,'P2172',NULL
LJ823,'Johannes','Loeber',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1800',NULL,'P2175',NULL,'P2176',NULL
LHV824,'Hans','Loeven Leuven','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1581',NULL,'P2177',NULL,'P2178',NULL
LJ825,'Johannes','Longepe',NULL,'1740',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1737','1738','P2179',NULL,'P2180',NULL
LMV826,'Michiel','Loo','van','1616',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1638',NULL,'P2182',NULL,'P2183',NULL
LPV827,'Pieter','Loon','van',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1790',NULL,'P2184',NULL,'P2185',NULL
LI828,'Isaak','Loopschans',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1658',NULL,'P2187',NULL,'P2188',NULL
LD836,'David','Lopez de Haro',NULL,'1601',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1624','1670','P2203',NULL,'P2204',NULL
LF837,'Felix','Lopez de Haro',NULL,'1642',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2211',NULL,'P2212',NULL
LTT840,'Thomas','Lopez de Haro','Thomasz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1680','1677','P2218',NULL,'P2219',NULL
LA841,'Almarigo','Lorenz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1663',NULL,'P2220',NULL,'P2221',NULL
LHD842,'Henri','Lorme','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1666',NULL,'P2222',NULL,'P2223',NULL
LPD843,'Pierre','Lorme','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1666',NULL,'P2224',NULL,'P2225',NULL
LWA844,'weduwe','Lou Lau','A. La',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P2226',NULL,'P2227',NULL
LJL845,'Jacob','Louw Lau','La',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766','1792','P2228',NULL,'P2229',NULL
LA847,'Anthonie','Louvert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1706','1710','P2232',NULL,'P2233',NULL
LTD849,'Theodorus','Lucht Lugt','Dirck',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1734','1738','P2236',NULL,'P2237',NULL
LBG850,'Bertel','Luers','Gersen de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1679',NULL,'P2238',NULL,'P2239',NULL
L851,NULL,'Luzac',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2240',NULL,'P2241',NULL
LEE852,'Elias','Luzac','Elie jr','19',NULL,'PLACE65','noordwijk',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1742','1790','P2242',NULL,'P2243',NULL
LEI853,'Etienne','Luzac','I','1706',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'17','1772','P2244',NULL,'P2245',NULL
LEI854,'Etienne','Luzac','II','22',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2246',NULL,'P2247',NULL
LJI855,'Jean','Luzac','I','10',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1729','1777','P2248',NULL,'P2249',NULL
LJI856,'Jean','Luzac','II','1746',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1770','1798','P2250',NULL,'P2251',NULL
MJL857,'Johannes','Mair','le',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1748','1778','P2252',NULL,'P2253',NULL
MAD858,'Abraham','Maire','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1753',NULL,'P2255',NULL,'P2256',NULL
MJD859,'Jan','Maire? Mare','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1784',NULL,'P2257',NULL,'P2258',NULL
MND860,'Nicolaas','Maire Mare','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1753','1778','P2259',NULL,'P2260',NULL
MPP861,'Pieter','Maire Mare','Pietersz de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1709','1732','P2261',NULL,'P2262',NULL
MI862,'Izaak','Mannekes',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1754',NULL,'P2264',NULL,'P2265',NULL
MJI863,'Jacobus','Mannekes','I',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1666','1707','P2266',NULL,'P2267',NULL
MJI864,'Jacobus','Mannekes','II',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1707','1754','P2268',NULL,'P2269',NULL
MB865,'Barend','Marcelis Morselis',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1698',NULL,'P2271',NULL,'P2272',NULL
ML866,'Lodewijk','Marcelis',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1730',NULL,'P2274',NULL,'P2275',NULL
MJ867,'Jacob','Marcellus',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1754',NULL,'P2277',NULL,'P2278',NULL
MJS868,'Jacob','Marcus Marci van der Weele of Wiele','Simonsz','1585',NULL,'PLACE88','hamburg',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1605','1654','P2280',NULL,'P2281',NULL
VGJ870,'Gerrit','van der Marsche','Joris',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1663',NULL,'P2286',NULL,'P2287',NULL
VMM871,'Mersche','van der Marsche Mersch','Meersche, Marsce, Joris Abrahamsz','1583',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Remonstrants','M',NULL,NULL,NULL,NULL,NULL,'1612','1662','P2288',NULL,'P2289',NULL
VP872,'Pieter','van der Marschen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1673',NULL,'P2290',NULL,'P2291',NULL
MA873,'Adriaen','Marston',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1682','1686','P2292',NULL,'P2293',NULL
MJV874,'Jan','Massel','van','1607',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1632',NULL,'P2294',NULL,'P2295',NULL
MCA875,'Claes','Mast','Adriaensz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1553',NULL,'P2296',NULL,'P2297',NULL
VJ876,'Johan','van der Mast',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1648',NULL,'P2298',NULL,'P2299',NULL
MA877,'Adriaan','Mathijsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2300',NULL,'P2301',NULL
MJ879,'Jan','Mathijszoon',NULL,'1535',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1569','1569','P2304',NULL,'P2305',NULL
MS880,'Severijn','Matthijsz van Bremen; van Adelshoorn',NULL,'1608',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1643','1672','P2306',NULL,'P2307',NULL
MFV881,'Frans','Meenen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1648',NULL,'P2309',NULL,'P2310',NULL
VJ882,'Jacobus','van der Meer',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1730',NULL,'P2311',NULL,'P2312',NULL
VJM883,'Jan','van der Meer','Maertensz',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1634',NULL,'P2314',NULL,'P2315',NULL
MJI884,'Jacob','Meerburg','I','1800',NULL,'PLACE129',NULL,NULL,NULL,NULL,'begr. 15-4',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1770','1798','P2318',NULL,'P2319',NULL
MJI885,'Jacob','Meerburg','II','1782',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1801','1805','P2321',NULL,'P2322',NULL
VP886,'Pieter','van der Meersche',NULL,'23',NULL,'PLACE45','hoorn',NULL,NULL,NULL,'begr. tussen 25/9 en 2/10-1723 PK, zuidportaal, graf van P. van der Meersche, boekverkoper,  1717',NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1666','1723','P2324',NULL,'P2325',NULL
ME887,'Eusebius','Meisnerus',NULL,'1591',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1626','1656','P2327',NULL,'P2328',NULL
MHM888,'Hendrick','Melckstop','Matthijsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1635','1636','P2329',NULL,'P2330',NULL
MJM889,'Jan','Mens','Maertensz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1582',NULL,'P2333',NULL,'P2334',NULL
MCG890,'Carel','Menzel','Godfried','1789',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2336',NULL,'P2337',NULL
MCS891,'Claes','Merwen','Simonsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1604',NULL,'P2338',NULL,'P2339',NULL
MA892,'Abraham','Mestrezat',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1678','1680','P2340',NULL,'P2341',NULL
MJV893,'Jan','Meteren','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1700',NULL,'P2342',NULL,'P2343',NULL
MJ894,'J','Metscher',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'18',NULL,'P2345',NULL,'P2346',NULL
MA895,'Anthonie','Metzer',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P2347',NULL,'P2348',NULL
MJ896,'Jacobus','Meul',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1707','1722','P2349',NULL,'P2350',NULL
VJ897,'Jan','van der Meulen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1631',NULL,'P2351',NULL,'P2352',NULL
M898,NULL,'Meurling ',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2353',NULL,'P2354',NULL
MG899,'Gerrit','Meurs',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1633',NULL,'P2355',NULL,'P2356',NULL
MJV900,'Jacob','Meurs','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1665',NULL,'P2357',NULL,'P2358',NULL
MH901,'Huybert','Meyer Meijer',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1727',NULL,'P2359',NULL,'P2360',NULL
MJD902,'Johannes','Meyer','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1652','1658','P2362',NULL,'P2363',NULL
MH903,'Hans','Michielsz',NULL,NULL,NULL,'PLACE10','antwerpen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1603',NULL,'P2364',NULL,'P2365',NULL
MJ904,'Jan','Michielsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2367',NULL,'P2368',NULL
MLD905,'Lucas','Miere','der',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1803',NULL,'P2369',NULL,'P2370',NULL
MT906,'Thomas','Mijls',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1698',NULL,'P2371',NULL,'P2372',NULL
VA907,'Abraham','van der Mijn',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1682','1729','P2374',NULL,'P2375',NULL
VG908,'Gillis','van der Mijn',NULL,'1732',NULL,'PLACE147',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1711',NULL,'P2385',NULL,'P2386',NULL
VI909,'Isaac','van der Mijn',NULL,'1703',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1729','1742','P2388',NULL,'P2389',NULL
VM910,'Mathijs','van der Mijn',NULL,'1685',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1712','1741','P2393',NULL,'P2394',NULL
MJJ911,'Jacob','Millesen','Jacques jr. van',NULL,NULL,'PLACE27','gent',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1594','1606','P2401',NULL,'P2402',NULL
MTJ912,'Thomas','Millesen','Jacobsz van',NULL,NULL,'PLACE27','gent',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1606',NULL,'P2405',NULL,'P2406',NULL
MN913,'Nicolaas','Moens',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1744','1757','P2409',NULL,'P2410',NULL
M914,NULL,'Moeyaert (Moeyard',NULL,NULL,NULL,'PLACE148',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P2411',NULL,'P2412',NULL
MP915,'Philip','Moeyaert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1688',NULL,'P2414',NULL,'P2415',NULL
MS916,'Simon','Moinet Moynet',NULL,'1660',NULL,'PLACE149',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1648','59','P2416',NULL,'P2417',NULL
MH917,'Hermanus','Mol Moll',NULL,'1731',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1754','1755','P2418',NULL,'P2419',NULL
MJ918,'Jan','Monfrans',NULL,NULL,NULL,'PLACE8','delft',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1655','1661','P2422',NULL,'P2423',NULL
ML919,'Leendert','Mooijen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1754',NULL,'P2425',NULL,'P2426',NULL
MP920,'Paulus','Moriaen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1676',NULL,'P2428',NULL,'P2429',NULL
MI921,'Ida','Morne Morre',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1785','1792','P2430',NULL,'P2431',NULL
MDI922,'David','Mortier','I du',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1744','1803','P2432',NULL,'P2433',NULL
MDI923,'David','Mortier','II du','1749',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1786','1718','P2435',NULL,'P2436',NULL
MJ924,'Jean','Mortier',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1679',NULL,'P2438',NULL,'P2439',NULL
MH925,'Hendrik','Mostert',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,'1755','1794','P2440',NULL,'P2441',NULL
